action_step,prediction,pre_right_tcp_to_contact0_m,post_right_tcp_to_contact0_m,pre_right_tcp_to_cup_center_m,post_right_tcp_to_cup_center_m,pre_cup_z_m,post_cup_z_m,pre_right_gripper_cmd,post_right_gripper_cmd,pre_contact_count,post_contact_count
23,8,0.17551794481967578,0.17428361676089968,0.2607153067907517,0.26026182203100595,0.7399791479110718,0.7399791479110718,0.6416751742362976,0.6414517164230347,0,0
24,8,0.17428361676089968,0.17154006277580391,0.26026182203100595,0.2582919839339326,0.7399791479110718,0.7399791479110718,0.6414517164230347,0.6405578851699829,0,0
25,9,0.17154006277580391,0.1678337768474458,0.2582919839339326,0.2553067334891325,0.7399791479110718,0.7399791479110718,0.6405578851699829,0.6486047506332397,0,0
26,9,0.1678337768474458,0.16308980986569324,0.2553067334891325,0.2513204810343385,0.7399791479110718,0.7399791479110718,0.6486047506332397,0.6484664678573608,0,0
27,9,0.16308980986569324,0.15797093099226828,0.2513204810343385,0.24694299346728826,0.7399791479110718,0.7399791479110718,0.6484664678573608,0.6475909948348999,0,0
28,10,0.15797093099226828,0.15283245915033622,0.24694299346728826,0.2424807170427025,0.7399791479110718,0.7399791479110718,0.6475909948348999,0.6538354158401489,0,0
29,10,0.15283245915033622,0.1465437661954037,0.2424807170427025,0.23682714974560795,0.7399791479110718,0.7399791479110718,0.6538354158401489,0.6537349820137024,0,0
30,10,0.1465437661954037,0.1403050567666389,0.23682714974560795,0.23112100780113043,0.7399791479110718,0.7399791479110718,0.6537349820137024,0.6526418924331665,0,0
31,11,0.1403050567666389,0.134719311315971,0.23112100780113043,0.22595544680549848,0.7399791479110718,0.7399791479110718,0.6526418924331665,0.6581544280052185,0,0
32,11,0.134719311315971,0.129031797789705,0.22595544680549848,0.2206992916983953,0.7399791479110718,0.7399791479110718,0.6581544280052185,0.6574530601501465,0,0
33,11,0.129031797789705,0.12355465886598924,0.2206992916983953,0.21555028815808072,0.7399791479110718,0.7399791479110718,0.6574530601501465,0.6555666923522949,0,0
34,12,0.12355465886598924,0.11892666441219352,0.21555028815808072,0.21115876193125116,0.7399791479110718,0.7399791479110718,0.6555666923522949,0.660454511642456,0,0
35,12,0.11892666441219352,0.1142522502527437,0.21115876193125116,0.2066547931107787,0.7399791479110718,0.7399791479110718,0.660454511642456,0.6592925786972046,0,0
36,12,0.1142522502527437,0.11092680386792104,0.2066547931107787,0.20343448279220366,0.7399791479110718,0.7399791479110718,0.6592925786972046,0.6576672792434692,0,0
37,13,0.11092680386792104,0.10729860200284631,0.20343448279220366,0.1997606712358828,0.7399791479110718,0.7399791479110718,0.6576672792434692,0.6597885489463806,0,0
38,13,0.10729860200284631,0.10457241158413157,0.1997606712358828,0.1968676016455483,0.7399791479110718,0.7399791479110718,0.6597885489463806,0.6582598090171814,0,0
39,13,0.10457241158413157,0.10213864224321727,0.1968676016455483,0.19424721455363456,0.7399791479110718,0.7399791479110718,0.6582598090171814,0.6574156284332275,0,0
40,14,0.10213864224321727,0.10233662068234349,0.19424721455363456,0.19363193081566693,0.7399791479110718,0.7399791479110718,0.6574156284332275,0.657507061958313,0,0
41,14,0.10233662068234349,0.1008331386143133,0.19363193081566693,0.19176750312643673,0.7399791479110718,0.7399791479110718,0.657507061958313,0.6552562713623047,0,0
42,14,0.1008331386143133,0.09980163330252007,0.19176750312643673,0.19049399722437324,0.7399791479110718,0.7399791479110718,0.6552562713623047,0.6554852724075317,0,0
43,15,0.09980163330252007,0.09868510103087404,0.19049399722437324,0.18876014077007103,0.7399791479110718,0.7399791479110718,0.6554852724075317,0.6554760932922363,0,0
44,15,0.09868510103087404,0.09794960866689366,0.18876014077007103,0.18785432696080498,0.7399791479110718,0.7399791479110718,0.6554760932922363,0.6529833078384399,0,0
45,15,0.09794960866689366,0.09758077115417886,0.18785432696080498,0.18736075084544176,0.7399791479110718,0.7399791479110718,0.6529833078384399,0.6521638631820679,0,0
46,16,0.09758077115417886,0.09296669548548675,0.18736075084544176,0.18193692942291498,0.7399791479110718,0.7399791479110718,0.6521638631820679,0.6546141505241394,0,0
47,16,0.09296669548548675,0.0885517475084074,0.18193692942291498,0.1772582092661953,0.7399791479110718,0.7399791479110718,0.6546141505241394,0.6523197293281555,0,0
48,16,0.0885517475084074,0.08258636569018739,0.1772582092661953,0.17084998036948051,0.7399791479110718,0.7399791479110718,0.6523197293281555,0.6516312956809998,0,0
49,17,0.08258636569018739,0.08346222152950618,0.17084998036948051,0.1710664574420371,0.7399791479110718,0.7399791479110718,0.6516312956809998,0.654488205909729,0,0
50,17,0.08346222152950618,0.07769422458682394,0.1710664574420371,0.16485770429437094,0.7399791479110718,0.7399791479110718,0.654488205909729,0.6517781019210815,0,0
51,17,0.07769422458682394,0.0713210009514629,0.16485770429437094,0.15771955268542856,0.7399791479110718,0.7399791479110718,0.6517781019210815,0.6510176062583923,0,0
52,18,0.0713210009514629,0.06705896633729423,0.15771955268542856,0.15326751610023379,0.7399791479110718,0.7399791479110718,0.6510176062583923,0.654192328453064,0,3
53,18,0.06705896633729423,0.059676860708538004,0.15326751610023379,0.14508332631556212,0.7399791479110718,0.7399791479110718,0.654192328453064,0.6532138586044312,3,3
54,18,0.059676860708538004,0.05259651955087401,0.14508332631556212,0.1365571415511407,0.7399791479110718,0.7409348487854004,0.6532138586044312,0.6517083048820496,3,15
55,19,0.05259651955087401,0.04511079794772273,0.1365571415511407,0.13132752011776325,0.7409348487854004,0.7433175444602966,0.6517083048820496,0.6576550006866455,15,11
56,19,0.04511079794772273,0.027847086571610825,0.13132752011776325,0.11005789671024938,0.7433175444602966,0.7440754175186157,0.6576550006866455,0.6564570665359497,11,29
57,19,0.027847086571610825,0.02645709084883617,0.11005789671024938,0.1072228195262533,0.7440754175186157,0.7420494556427002,0.6564570665359497,0.6544328927993774,29,24
58,20,0.02645709084883617,0.03280615167423008,0.1072228195262533,0.10306197417425578,0.7420494556427002,0.7412742972373962,0.6544328927993774,0.6665834188461304,24,26
59,20,0.03280615167423008,0.03665033448180174,0.10306197417425578,0.10129712301218743,0.7412742972373962,0.7412184476852417,0.6665834188461304,0.6632344722747803,26,32
60,20,0.03665033448180174,0.0394518407855914,0.10129712301218743,0.10112909901385102,0.7412184476852417,0.7411314845085144,0.6632344722747803,0.6624091863632202,32,28
61,21,0.0394518407855914,0.040982707223978385,0.10112909901385102,0.10115358963097454,0.7411314845085144,0.7407535314559937,0.6624091863632202,0.6691629886627197,28,29
62,21,0.040982707223978385,0.04082905618837697,0.10115358963097454,0.1004735263041745,0.7407535314559937,0.7405681610107422,0.6691629886627197,0.6773204803466797,29,30
63,21,0.04082905618837697,0.04083083005327931,0.1004735263041745,0.10102552429261025,0.7405681610107422,0.7405205965042114,0.6773204803466797,0.6712865233421326,30,30
64,22,0.04083083005327931,0.04028064489068493,0.10102552429261025,0.10071943226629387,0.7405205965042114,0.7400411367416382,0.6712865233421326,0.6866491436958313,30,30
65,22,0.04028064489068493,0.04023804715712796,0.10071943226629387,0.10145277502217523,0.7400411367416382,0.7399791479110718,0.6866491436958313,0.6481382846832275,30,28
66,22,0.04023804715712796,0.03948978298083295,0.10145277502217523,0.10042323536117,0.7399791479110718,0.7400264739990234,0.6481382846832275,0.6066699624061584,28,32
67,23,0.03948978298083295,0.03834999248381635,0.10042323536117,0.10015706704413659,0.7400264739990234,0.7399793863296509,0.6066699624061584,0.6568572521209717,32,32
68,23,0.03834999248381635,0.0391261819469623,0.10015706704413659,0.10052085522005715,0.7399793863296509,0.7399792075157166,0.6568572521209717,0.6490389108657837,32,31
69,23,0.0391261819469623,0.038380115394138756,0.10052085522005715,0.1004310332412714,0.7399792075157166,0.7399792075157166,0.6490389108657837,0.6084021329879761,31,33
70,24,0.038380115394138756,0.03708901692455849,0.1004310332412714,0.0993757128655953,0.7399792075157166,0.7399792075157166,0.6084021329879761,0.6389893293380737,33,29
71,24,0.03708901692455849,0.03654882186648083,0.0993757128655953,0.09909756139648217,0.7399792075157166,0.7399792075157166,0.6389893293380737,0.6007027626037598,29,29
72,24,0.03654882186648083,0.03681608951796186,0.09909756139648217,0.09948249805883612,0.7399792075157166,0.7399792075157166,0.6007027626037598,0.5575388073921204,29,29
73,25,0.03681608951796186,0.03569468406526234,0.09948249805883612,0.09851399113228552,0.7399792075157166,0.7399792075157166,0.5575388073921204,0.5905337929725647,29,29
74,25,0.03569468406526234,0.0351559807959408,0.09851399113228552,0.09787459356040915,0.7399792075157166,0.7399792075157166,0.5905337929725647,0.554150402545929,29,32
75,25,0.0351559807959408,0.03543592398395516,0.09787459356040915,0.09857603407942997,0.7399792075157166,0.7399791479110718,0.554150402545929,0.507698118686676,32,30
76,26,0.03543592398395516,0.03497733559548242,0.09857603407942997,0.09755350812394205,0.7399791479110718,0.7399791479110718,0.507698118686676,0.4910849630832672,30,32
77,26,0.03497733559548242,0.03452495091554332,0.09755350812394205,0.09683063906693178,0.7399791479110718,0.7400352954864502,0.4910849630832672,0.45605576038360596,32,33
78,26,0.03452495091554332,0.03360737989981381,0.09683063906693178,0.09701778221657607,0.7400352954864502,0.7402642369270325,0.45605576038360596,0.4135758876800537,33,33
79,27,0.03360737989981381,0.03316884925378378,0.09701778221657607,0.09542660485848446,0.7402642369270325,0.7405300736427307,0.4135758876800537,0.39392876625061035,33,42
80,27,0.03316884925378378,0.03356916725164941,0.09542660485848446,0.09541681303356087,0.7405300736427307,0.7401723861694336,0.39392876625061035,0.3704221248626709,42,42
81,27,0.03356916725164941,0.033042234146199834,0.09541681303356087,0.09547952286932303,0.7401723861694336,0.7400621175765991,0.3704221248626709,0.3361686170101166,42,46
82,28,0.033042234146199834,0.032179696044049036,0.09547952286932303,0.09408398493717493,0.7400621175765991,0.7404184937477112,0.3361686170101166,0.28116196393966675,46,49
83,28,0.032179696044049036,0.031762248578084865,0.09408398493717493,0.09291513171072263,0.7404184937477112,0.7401862144470215,0.28116196393966675,0.24349135160446167,49,52
84,28,0.031762248578084865,0.031617464570739016,0.09291513171072263,0.09197035864639745,0.7401862144470215,0.7401459217071533,0.24349135160446167,0.20546194911003113,52,52
85,29,0.031617464570739016,0.031973070448706474,0.09197035864639745,0.09082210505454685,0.7401459217071533,0.7404527068138123,0.20546194911003113,0.1487380564212799,52,58
86,29,0.031973070448706474,0.032687439004975734,0.09082210505454685,0.09057118397238528,0.7404527068138123,0.7405418753623962,0.1487380564212799,0.11126324534416199,58,56
87,29,0.032687439004975734,0.03282143749311194,0.09057118397238528,0.0906206497662368,0.7405418753623962,0.7408060431480408,0.11126324534416199,0.07113325595855713,56,60
88,30,0.03282143749311194,0.03271587809255603,0.0906206497662368,0.08979506857752888,0.7408060431480408,0.7405563592910767,0.07113325595855713,0.014778554439544678,60,61
89,30,0.03271587809255603,0.03279771900466524,0.08979506857752888,0.08977000713172242,0.7405563592910767,0.7406870722770691,0.014778554439544678,0.0017848014831542969,61,60
90,30,0.03279771900466524,0.032794675123726934,0.08977000713172242,0.08973942127081415,0.7406870722770691,0.7406270503997803,0.0017848014831542969,0.001224607229232788,60,61
91,31,0.032794675123726934,0.032862939729446095,0.08973942127081415,0.0899052007819913,0.7406270503997803,0.7415302395820618,0.001224607229232788,0.0,61,59
92,31,0.032862939729446095,0.032866523689248923,0.0899052007819913,0.08991422807123549,0.7415302395820618,0.7430041432380676,0.0,0.0,59,59
93,31,0.032866523689248923,0.03287299225965023,0.08991422807123549,0.08992537607380768,0.7430041432380676,0.7458473443984985,0.0,0.003935664892196655,59,59
94,32,0.03287299225965023,0.032871811766949026,0.08992537607380768,0.08992416690170205,0.7458473443984985,0.7456258535385132,0.003935664892196655,0.0,59,59
95,32,0.032871811766949026,0.03287719955982609,0.08992416690170205,0.08993052351016119,0.7456258535385132,0.7495704293251038,0.0,0.0,59,59
96,32,0.03287719955982609,0.03288153004651368,0.08993052351016119,0.08993646958512862,0.7495704293251038,0.7560861706733704,0.0,0.0022172629833221436,59,59
97,33,0.03288153004651368,0.03287514480859544,0.08993646958512862,0.08992824747768872,0.7560861706733704,0.7542667388916016,0.0022172629833221436,0.0,59,59
98,33,0.03287514480859544,0.03288138780292945,0.08992824747768872,0.08993591790393181,0.7542667388916016,0.7606087923049927,0.0,0.0,59,59
99,33,0.03288138780292945,0.03288313240333883,0.08993591790393181,0.08993800063707634,0.7606087923049927,0.769171416759491,0.0,0.0003803670406341553,59,59
100,34,0.03288313240333883,0.03287737633062149,0.08993800063707634,0.0899312854245675,0.769171416759491,0.7668062448501587,0.0003803670406341553,0.0,59,59
