action_step,prediction,pre_right_tcp_to_contact0_m,post_right_tcp_to_contact0_m,pre_right_tcp_to_cup_center_m,post_right_tcp_to_cup_center_m,pre_cup_z_m,post_cup_z_m,pre_right_gripper_cmd,post_right_gripper_cmd,pre_contact_count,post_contact_count
110,110,0.10681375974298932,0.10731102018986607,0.15670649693803493,0.15694423206607447,0.7399791479110718,0.7399791479110718,0.977242112159729,0.9776707291603088,0,0
111,111,0.10731102018986607,0.10728902826891518,0.15694423206607447,0.15648783596992075,0.7399791479110718,0.7399791479110718,0.9776707291603088,0.9785851240158081,0,0
112,112,0.10728902826891518,0.10836242536726394,0.15648783596992075,0.15770990474717447,0.7399791479110718,0.7399791479110718,0.9785851240158081,0.9796668291091919,0,0
113,113,0.10836242536726394,0.1088409964593403,0.15770990474717447,0.15812464557147068,0.7399791479110718,0.7399791479110718,0.9796668291091919,0.9794474840164185,0,0
114,114,0.1088409964593403,0.10943896595022684,0.15812464557147068,0.15869526017082294,0.7399791479110718,0.7399791479110718,0.9794474840164185,0.9798009395599365,0,0
115,115,0.10943896595022684,0.1086967398406697,0.15869526017082294,0.15720409949673722,0.7399791479110718,0.7399791479110718,0.9798009395599365,0.9796783924102783,0,0
116,116,0.1086967398406697,0.10870198524734838,0.15720409949673722,0.15650892605385355,0.7399791479110718,0.7399791479110718,0.9796783924102783,0.9809430837631226,0,0
117,117,0.10870198524734838,0.10843497618166933,0.15650892605385355,0.15540346252010687,0.7399791479110718,0.7399791479110718,0.9809430837631226,0.9816458225250244,0,0
118,118,0.10843497618166933,0.10875903827613494,0.15540346252010687,0.15555169701400914,0.7399791479110718,0.7399791479110718,0.9816458225250244,0.9810261726379395,0,0
119,119,0.10875903827613494,0.10964806531035068,0.15555169701400914,0.15645347875588958,0.7399791479110718,0.7399791479110718,0.9810261726379395,0.9814773797988892,0,0
120,120,0.10964806531035068,0.10987504589531721,0.15645347875588958,0.15644312167219926,0.7399791479110718,0.7399791479110718,0.9814773797988892,0.9823317527770996,0,0
