action_step,prediction,pre_right_tcp_to_contact0_m,post_right_tcp_to_contact0_m,pre_right_tcp_to_cup_center_m,post_right_tcp_to_cup_center_m,pre_cup_z_m,post_cup_z_m,pre_right_gripper_cmd,post_right_gripper_cmd,pre_contact_count,post_contact_count
23,4,0.17000423721363997,0.16670083871393562,0.25600616793465436,0.2534647486883156,0.7399791479110718,0.7399791479110718,0.6284571290016174,0.6265775561332703,0,0
24,4,0.16670083871393562,0.1630823072813833,0.2534647486883156,0.2505867978067764,0.7399791479110718,0.7399791479110718,0.6265775561332703,0.6257660388946533,0,0
25,5,0.1630823072813833,0.15601521479370453,0.2505867978067764,0.24490777845780617,0.7399791479110718,0.7399791479110718,0.6257660388946533,0.6327956914901733,0,0
26,5,0.15601521479370453,0.1499166978029655,0.24490777845780617,0.23949220427128837,0.7399791479110718,0.7399791479110718,0.6327956914901733,0.6332414746284485,0,0
27,5,0.1499166978029655,0.14424415646085986,0.23949220427128837,0.2345056181039587,0.7399791479110718,0.7399791479110718,0.6332414746284485,0.6318382024765015,0,0
28,5,0.14424415646085986,0.13787495730966798,0.2345056181039587,0.2286409325692991,0.7399791479110718,0.7399791479110718,0.6318382024765015,0.6317870616912842,0,0
29,5,0.13787495730966798,0.13201882016914637,0.2286409325692991,0.22323979434833682,0.7399791479110718,0.7399791479110718,0.6317870616912842,0.6298073530197144,0,0
30,5,0.13201882016914637,0.1274915482741727,0.22323979434833682,0.21913684563722372,0.7399791479110718,0.7399791479110718,0.6298073530197144,0.6286250352859497,0,0
31,6,0.1274915482741727,0.1188354829993353,0.21913684563722372,0.21092698878341568,0.7399791479110718,0.7399791479110718,0.6286250352859497,0.6334323883056641,0,0
32,6,0.1188354829993353,0.11455750435491487,0.21092698878341568,0.206871877896158,0.7399791479110718,0.7399791479110718,0.6334323883056641,0.6329435110092163,0,0
33,6,0.11455750435491487,0.11117515760705939,0.206871877896158,0.20363152159421005,0.7399791479110718,0.7399791479110718,0.6329435110092163,0.6322463154792786,0,0
34,6,0.11117515760705939,0.10813414668501162,0.20363152159421005,0.20061872572458297,0.7399791479110718,0.7399791479110718,0.6322463154792786,0.63172447681427,0,0
35,6,0.10813414668501162,0.105500943659126,0.20061872572458297,0.19797706833067505,0.7399791479110718,0.7399791479110718,0.63172447681427,0.6309620141983032,0,0
36,6,0.105500943659126,0.10429596305594556,0.19797706833067505,0.19670476340790144,0.7399791479110718,0.7399791479110718,0.6309620141983032,0.6293769478797913,0,0
37,7,0.10429596305594556,0.10196116915026993,0.19670476340790144,0.193535461364671,0.7399791479110718,0.7399791479110718,0.6293769478797913,0.629629373550415,0,0
38,7,0.10196116915026993,0.10089824780855525,0.193535461364671,0.1921474052123215,0.7399791479110718,0.7399791479110718,0.629629373550415,0.6292053461074829,0,0
39,7,0.10089824780855525,0.10037728993944757,0.1921474052123215,0.1914046471712358,0.7399791479110718,0.7399791479110718,0.6292053461074829,0.6294862031936646,0,0
40,7,0.10037728993944757,0.10022396224904717,0.1914046471712358,0.19113349079306574,0.7399791479110718,0.7399791479110718,0.6294862031936646,0.6279261112213135,0,0
41,7,0.10022396224904717,0.10019045724842222,0.19113349079306574,0.19102566155848455,0.7399791479110718,0.7399791479110718,0.6279261112213135,0.6275623440742493,0,0
42,7,0.10019045724842222,0.09973189389729481,0.19102566155848455,0.190602507800159,0.7399791479110718,0.7399791479110718,0.6275623440742493,0.6258657574653625,0,0
43,8,0.09973189389729481,0.09995209722405532,0.190602507800159,0.18968640310542648,0.7399791479110718,0.7399791479110718,0.6258657574653625,0.6277095079421997,0,0
44,8,0.09995209722405532,0.10012860304437705,0.18968640310542648,0.18972315396386524,0.7399791479110718,0.7399791479110718,0.6277095079421997,0.6264755725860596,0,0
45,8,0.10012860304437705,0.09914054855930202,0.18972315396386524,0.1886403970466496,0.7399791479110718,0.7399791479110718,0.6264755725860596,0.6261597871780396,0,0
46,8,0.09914054855930202,0.09733073246640127,0.1886403970466496,0.18684565117659604,0.7399791479110718,0.7399791479110718,0.6261597871780396,0.6244989633560181,0,0
47,8,0.09733073246640127,0.0936451783669799,0.18684565117659604,0.1831537225609167,0.7399791479110718,0.7399791479110718,0.6244989633560181,0.6243261694908142,0,0
48,8,0.0936451783669799,0.08962081825768642,0.1831537225609167,0.1789506006451243,0.7399791479110718,0.7399791479110718,0.6243261694908142,0.6219515204429626,0,0
49,9,0.08962081825768642,0.08811918066051708,0.1789506006451243,0.17675379069790775,0.7399791479110718,0.7399791479110718,0.6219515204429626,0.6238713264465332,0,0
50,9,0.08811918066051708,0.08278314900405888,0.17675379069790775,0.17108688612521575,0.7399791479110718,0.7399791479110718,0.6238713264465332,0.6221596598625183,0,0
51,9,0.08278314900405888,0.07506214670016961,0.17108688612521575,0.16277253205351241,0.7399791479110718,0.7399791479110718,0.6221596598625183,0.6221327185630798,0,0
52,9,0.07506214670016961,0.06708800810280748,0.16277253205351241,0.154074352127149,0.7399791479110718,0.7399791479110718,0.6221327185630798,0.6189239025115967,0,3
53,9,0.06708800810280748,0.059293123604040404,0.154074352127149,0.14507864398010228,0.7399791479110718,0.7399791479110718,0.6189239025115967,0.6193433403968811,3,7
54,9,0.059293123604040404,0.0542095609742563,0.14507864398010228,0.13804039408133906,0.7399791479110718,0.740036129951477,0.6193433403968811,0.6163215637207031,7,15
55,10,0.0542095609742563,0.05205656810939413,0.13804039408133906,0.1313427641842559,0.740036129951477,0.7405521869659424,0.6163215637207031,0.6160650849342346,15,17
56,10,0.05205656810939413,0.052299661519208146,0.1313427641842559,0.12730794135274837,0.7405521869659424,0.7407060861587524,0.6160650849342346,0.6155339479446411,17,18
57,10,0.052299661519208146,0.053634482260573,0.12730794135274837,0.12426037974536266,0.7407060861587524,0.7407069206237793,0.6155339479446411,0.6129823923110962,18,18
58,10,0.053634482260573,0.054625606830780986,0.12426037974536266,0.1227783313975378,0.7407069206237793,0.7408040165901184,0.6129823923110962,0.6106898784637451,18,19
59,10,0.054625606830780986,0.05531828058546393,0.1227783313975378,0.1219922427532801,0.7408040165901184,0.7408129572868347,0.6106898784637451,0.6082214117050171,19,19
60,10,0.05531828058546393,0.05556936268278919,0.1219922427532801,0.1219126045924528,0.7408129572868347,0.7407031059265137,0.6082214117050171,0.6037256121635437,19,19
61,11,0.05556936268278919,0.05669863588836062,0.1219126045924528,0.12142247933217705,0.7407031059265137,0.7411073446273804,0.6037256121635437,0.6036887168884277,19,15
62,11,0.05669863588836062,0.056888052237150565,0.12142247933217705,0.1221894884172014,0.7411073446273804,0.7404220700263977,0.6036887168884277,0.5922297239303589,15,19
63,11,0.056888052237150565,0.05726819389542079,0.1221894884172014,0.12204421114805446,0.7404220700263977,0.7400819659233093,0.5922297239303589,0.5714689493179321,19,19
64,11,0.05726819389542079,0.0569517623234896,0.12204421114805446,0.1219050084641055,0.7400819659233093,0.7399791479110718,0.5714689493179321,0.5500174164772034,19,19
65,11,0.0569517623234896,0.05637313044702973,0.1219050084641055,0.12131280694708585,0.7399791479110718,0.7399791479110718,0.5500174164772034,0.5290457606315613,19,19
66,11,0.05637313044702973,0.05595994989557426,0.12131280694708585,0.12043026954859294,0.7399791479110718,0.7399791479110718,0.5290457606315613,0.5066928267478943,19,19
67,12,0.05595994989557426,0.051375946491891804,0.12043026954859294,0.12191335361750352,0.7399791479110718,0.7399791479110718,0.5066928267478943,0.4672606587409973,19,15
68,12,0.051375946491891804,0.050967951962845114,0.12191335361750352,0.1212044959202524,0.7399791479110718,0.7399791479110718,0.4672606587409973,0.4417533874511719,15,12
69,12,0.050967951962845114,0.050133025474777576,0.1212044959202524,0.11977754494511243,0.7399791479110718,0.7399791479110718,0.4417533874511719,0.4102758765220642,12,12
70,12,0.050133025474777576,0.05030163609974424,0.11977754494511243,0.11965937060736997,0.7399791479110718,0.7399791479110718,0.4102758765220642,0.3755599856376648,12,9
71,12,0.05030163609974424,0.04925676019472324,0.11965937060736997,0.11850347256628542,0.7399791479110718,0.7399791479110718,0.3755599856376648,0.34299272298812866,9,15
72,12,0.04925676019472324,0.04863846469535624,0.11850347256628542,0.11724004575627973,0.7399791479110718,0.7399791479110718,0.34299272298812866,0.30915892124176025,15,18
73,13,0.04863846469535624,0.04594863780151878,0.11724004575627973,0.11876382386162329,0.7399791479110718,0.7399791479110718,0.30915892124176025,0.2230423390865326,18,12
74,13,0.04594863780151878,0.04550598022199601,0.11876382386162329,0.11801052578267082,0.7399791479110718,0.7399791479110718,0.2230423390865326,0.18573951721191406,12,11
75,13,0.04550598022199601,0.04477153805676273,0.11801052578267082,0.11705191073393147,0.7399791479110718,0.7399791479110718,0.18573951721191406,0.14981499314308167,11,9
76,13,0.04477153805676273,0.044996202792580445,0.11705191073393147,0.11710559615667969,0.7399791479110718,0.7399791479110718,0.14981499314308167,0.11583837866783142,9,9
77,13,0.044996202792580445,0.04423034649533374,0.11710559615667969,0.11593363133677759,0.7399791479110718,0.7399791479110718,0.11583837866783142,0.08757585287094116,9,9
78,13,0.04423034649533374,0.04327405683202544,0.11593363133677759,0.11454706932076802,0.7399791479110718,0.7399791479110718,0.08757585287094116,0.06493037939071655,9,9
79,14,0.04327405683202544,0.04237537264415565,0.11454706932076802,0.11819917260534553,0.7399791479110718,0.7399791479110718,0.06493037939071655,0.0101490318775177,9,9
80,14,0.04237537264415565,0.04189132180618127,0.11819917260534553,0.11747185096638152,0.7399791479110718,0.7399791479110718,0.0101490318775177,0.011776208877563477,9,9
81,14,0.04189132180618127,0.041129921397952705,0.11747185096638152,0.11642285197266691,0.7399791479110718,0.7399791479110718,0.011776208877563477,0.011124908924102783,9,9
82,14,0.041129921397952705,0.04120709040848933,0.11642285197266691,0.11608321580219773,0.7399791479110718,0.7399791479110718,0.011124908924102783,0.014367729425430298,9,9
83,14,0.04120709040848933,0.04017932337910438,0.11608321580219773,0.11444568083327,0.7399791479110718,0.7399791479110718,0.014367729425430298,0.020748138427734375,9,8
84,14,0.04017932337910438,0.039328184476880225,0.11444568083327,0.11269831810575412,0.7399791479110718,0.7399791479110718,0.020748138427734375,0.024390727281570435,8,12
85,15,0.039328184476880225,0.03906073914624202,0.11269831810575412,0.11759072429620843,0.7399791479110718,0.7399791479110718,0.024390727281570435,0.0,12,15
86,15,0.03906073914624202,0.03932445971746137,0.11759072429620843,0.11790184512204639,0.7399791479110718,0.7399791479110718,0.0,0.004868686199188232,15,14
87,15,0.03932445971746137,0.03902406758352171,0.11790184512204639,0.11759154728838962,0.7399791479110718,0.7399791479110718,0.004868686199188232,0.004806697368621826,14,14
88,15,0.03902406758352171,0.03911819258734422,0.11759154728838962,0.11777247695993817,0.7399791479110718,0.7399791479110718,0.004806697368621826,0.007569253444671631,14,11
89,15,0.03911819258734422,0.038407533696133284,0.11777247695993817,0.11705934538186398,0.7399791479110718,0.7399791479110718,0.007569253444671631,0.012875288724899292,11,12
90,15,0.038407533696133284,0.038262132441770555,0.11705934538186398,0.11663648928422314,0.7399791479110718,0.7399791479110718,0.012875288724899292,0.015406250953674316,12,13
91,16,0.038262132441770555,0.03782177984861852,0.11663648928422314,0.11883227135045912,0.7399791479110718,0.7399791479110718,0.015406250953674316,0.00047129392623901367,13,13
92,16,0.03782177984861852,0.037522219332644165,0.11883227135045912,0.11860217068693137,0.7399791479110718,0.7399791479110718,0.00047129392623901367,0.004355967044830322,13,13
93,16,0.037522219332644165,0.03776114412408198,0.11860217068693137,0.11879317153084386,0.7399791479110718,0.7399791479110718,0.004355967044830322,0.004342854022979736,13,15
94,16,0.03776114412408198,0.03819191850998003,0.11879317153084386,0.11951039668818218,0.7399791479110718,0.7399791479110718,0.004342854022979736,0.005902200937271118,15,12
95,16,0.03819191850998003,0.0381085196772931,0.11951039668818218,0.11992455197422519,0.7399791479110718,0.7399791479110718,0.005902200937271118,0.01095736026763916,12,12
96,16,0.0381085196772931,0.0385574948420238,0.11992455197422519,0.1208211218554664,0.7399791479110718,0.7399791479110718,0.01095736026763916,0.014248162508010864,12,12
97,17,0.0385574948420238,0.03946641494493413,0.1208211218554664,0.12455705913356761,0.7399791479110718,0.7399791479110718,0.014248162508010864,0.000968247652053833,12,12
98,17,0.03946641494493413,0.040400917640035484,0.12455705913356761,0.12621751567519243,0.7399791479110718,0.7399791479110718,0.000968247652053833,0.004111498594284058,12,11
99,17,0.040400917640035484,0.04299414686893167,0.12621751567519243,0.1291769180453869,0.7399791479110718,0.7399791479110718,0.004111498594284058,0.003442525863647461,11,8
100,17,0.04299414686893167,0.04578287744468667,0.1291769180453869,0.1323764343086566,0.7399791479110718,0.7399791479110718,0.003442525863647461,0.0046239495277404785,8,7
101,17,0.04578287744468667,0.04783411019569289,0.1323764343086566,0.13494250333385308,0.7399791479110718,0.7399791479110718,0.0046239495277404785,0.00849178433418274,7,7
102,17,0.04783411019569289,0.049526377390487826,0.13494250333385308,0.13710016671920752,0.7399791479110718,0.7399791479110718,0.00849178433418274,0.010577112436294556,7,7
103,18,0.049526377390487826,0.06363083819476466,0.13710016671920752,0.15329795481528471,0.7399791479110718,0.7399791479110718,0.010577112436294556,0.00855165719985962,7,0
104,18,0.06363083819476466,0.06758274188415005,0.15329795481528471,0.15748520008852662,0.7399791479110718,0.7399791479110718,0.00855165719985962,0.008665204048156738,0,0
105,18,0.06758274188415005,0.07222444869792072,0.15748520008852662,0.161927152700161,0.7399791479110718,0.7399791479110718,0.008665204048156738,0.00784483551979065,0,0
106,18,0.07222444869792072,0.07491567161252848,0.161927152700161,0.16454451614071905,0.7399791479110718,0.7399791479110718,0.00784483551979065,0.009928703308105469,0,0
107,18,0.07491567161252848,0.07703394850887804,0.16454451614071905,0.1664275542184615,0.7399791479110718,0.7399791479110718,0.009928703308105469,0.010987967252731323,0,0
108,18,0.07703394850887804,0.07668298998930534,0.1664275542184615,0.16583195456960934,0.7399791479110718,0.7399791479110718,0.010987967252731323,0.012427866458892822,0,0
109,19,0.07668298998930534,0.08336821622454708,0.16583195456960934,0.17210613971122837,0.7399791479110718,0.7399791479110718,0.012427866458892822,0.015479624271392822,0,0
110,19,0.08336821622454708,0.08557415904707916,0.17210613971122837,0.17353621250432716,0.7399791479110718,0.7399791479110718,0.015479624271392822,0.015495389699935913,0,0
111,19,0.08557415904707916,0.08573914465131029,0.17353621250432716,0.1725051788322214,0.7399791479110718,0.7399791479110718,0.015495389699935913,0.015276938676834106,0,0
112,19,0.08573914465131029,0.08712615331376079,0.1725051788322214,0.17207244759903284,0.7399791479110718,0.7399791479110718,0.015276938676834106,0.016661763191223145,0,0
113,19,0.08712615331376079,0.08919062756694285,0.17207244759903284,0.17160245788336848,0.7399791479110718,0.7399791479110718,0.016661763191223145,0.017923176288604736,0,0
114,19,0.08919062756694285,0.09301128038351021,0.17160245788336848,0.17214144619460114,0.7399791479110718,0.7399791479110718,0.017923176288604736,0.0193292498588562,0,0
115,20,0.09301128038351021,0.09848821974805125,0.17214144619460114,0.1740832143986322,0.7399791479110718,0.7399791479110718,0.0193292498588562,0.007642984390258789,0,0
116,20,0.09848821974805125,0.10099364296850988,0.1740832143986322,0.17363506507315193,0.7399791479110718,0.7399791479110718,0.007642984390258789,0.008864492177963257,0,0
117,20,0.10099364296850988,0.10381676202641091,0.17363506507315193,0.1729737183040426,0.7399791479110718,0.7399791479110718,0.008864492177963257,0.007279634475708008,0,0
118,20,0.10381676202641091,0.10807028445447185,0.1729737183040426,0.17322851113269402,0.7399791479110718,0.7399791479110718,0.007279634475708008,0.008020579814910889,0,0
119,20,0.10807028445447185,0.11399411556161367,0.17322851113269402,0.1749068609581861,0.7399791479110718,0.7399791479110718,0.008020579814910889,0.00785323977470398,0,0
120,20,0.11399411556161367,0.11824407565994749,0.1749068609581861,0.17514470672645124,0.7399791479110718,0.7399791479110718,0.00785323977470398,0.007818877696990967,0,0
121,21,0.11824407565994749,0.12961092779726283,0.17514470672645124,0.17642898032164736,0.7399791479110718,0.7399791479110718,0.007818877696990967,0.009658217430114746,0,0
122,21,0.12961092779726283,0.13705841543801084,0.17642898032164736,0.17722271854674368,0.7399791479110718,0.7399791479110718,0.009658217430114746,0.010261237621307373,0,0
123,21,0.13705841543801084,0.14371672030438282,0.17722271854674368,0.17734918158739774,0.7399791479110718,0.7399791479110718,0.010261237621307373,0.01008942723274231,0,0
124,21,0.14371672030438282,0.1504800458631407,0.17734918158739774,0.1800791193020774,0.7399791479110718,0.7399791479110718,0.01008942723274231,0.011976301670074463,0,0
125,21,0.1504800458631407,0.15658884771058135,0.1800791193020774,0.181980869335889,0.7399791479110718,0.7399791479110718,0.011976301670074463,0.011968284845352173,0,0
126,21,0.15658884771058135,0.1601487124817699,0.181980869335889,0.1827475556329489,0.7399791479110718,0.7399791479110718,0.011968284845352173,0.013083696365356445,0,0
127,22,0.1601487124817699,0.17260259637659964,0.1827475556329489,0.19065536962593477,0.7399791479110718,0.7399791479110718,0.013083696365356445,0.010277360677719116,0,0
128,22,0.17260259637659964,0.17582412750838547,0.19065536962593477,0.1921011302850896,0.7399791479110718,0.7399791479110718,0.010277360677719116,0.010137826204299927,0,0
129,22,0.17582412750838547,0.17752102217537682,0.1921011302850896,0.19169351409545102,0.7399791479110718,0.7399791479110718,0.010137826204299927,0.01011696457862854,0,0
130,22,0.17752102217537682,0.17936787802981302,0.19169351409545102,0.1929205384295867,0.7399791479110718,0.7399791479110718,0.01011696457862854,0.011088073253631592,0,0
131,22,0.17936787802981302,0.18111590186232635,0.1929205384295867,0.1940326034091362,0.7399791479110718,0.7399791479110718,0.011088073253631592,0.011307746171951294,0,0
132,22,0.18111590186232635,0.18105486526745163,0.1940326034091362,0.1930516522680461,0.7399791479110718,0.7399791479110718,0.011307746171951294,0.013150334358215332,0,0
133,23,0.18105486526745163,0.18824261199107523,0.1930516522680461,0.19870652443622586,0.7399791479110718,0.7399791479110718,0.013150334358215332,0.010731607675552368,0,0
134,23,0.18824261199107523,0.19038244793239661,0.19870652443622586,0.20038175881119266,0.7399791479110718,0.7399791479110718,0.010731607675552368,0.010608434677124023,0,0
135,23,0.19038244793239661,0.1912465523094311,0.20038175881119266,0.2004288039331592,0.7399791479110718,0.7399791479110718,0.010608434677124023,0.01120847463607788,0,0
136,23,0.1912465523094311,0.19205989899140138,0.2004288039331592,0.2009852440476744,0.7399791479110718,0.7399791479110718,0.01120847463607788,0.010887086391448975,0,0
137,23,0.19205989899140138,0.19255545730572346,0.2009852440476744,0.20125294540962937,0.7399791479110718,0.7399791479110718,0.010887086391448975,0.012055188417434692,0,0
138,23,0.19255545730572346,0.19266384575802925,0.20125294540962937,0.20066019734747859,0.7399791479110718,0.7399791479110718,0.012055188417434692,0.012596368789672852,0,0
139,24,0.19266384575802925,0.20001988940670726,0.20066019734747859,0.20739932493974483,0.7399791479110718,0.7399791479110718,0.012596368789672852,0.010596275329589844,0,0
140,24,0.20001988940670726,0.20218936622173683,0.20739932493974483,0.20914913295004106,0.7399791479110718,0.7399791479110718,0.010596275329589844,0.011091649532318115,0,0
141,24,0.20218936622173683,0.20263415237415944,0.20914913295004106,0.20877306666098946,0.7399791479110718,0.7399791479110718,0.011091649532318115,0.01195719838142395,0,0
142,24,0.20263415237415944,0.20356927543246872,0.20877306666098946,0.2093257261263159,0.7399791479110718,0.7399791479110718,0.01195719838142395,0.012216538190841675,0,0
143,24,0.20356927543246872,0.20488696042366075,0.2093257261263159,0.2104874114227104,0.7399791479110718,0.7399791479110718,0.012216538190841675,0.01214820146560669,0,0
144,24,0.20488696042366075,0.20467671924652298,0.2104874114227104,0.20929738369367912,0.7399791479110718,0.7399791479110718,0.01214820146560669,0.013336241245269775,0,0
145,25,0.20467671924652298,0.20831002270696383,0.20929738369367912,0.21400578162701914,0.7399791479110718,0.7399791479110718,0.013336241245269775,0.010613948106765747,0,0
146,25,0.20831002270696383,0.20780199993419024,0.21400578162701914,0.21316783443332318,0.7399791479110718,0.7399791479110718,0.010613948106765747,0.010949134826660156,0,0
147,25,0.20780199993419024,0.20862951482422937,0.21316783443332318,0.21336785743523604,0.7399791479110718,0.7399791479110718,0.010949134826660156,0.011935561895370483,0,0
148,25,0.20862951482422937,0.20912485666116296,0.21336785743523604,0.2134481619431808,0.7399791479110718,0.7399791479110718,0.011935561895370483,0.014653384685516357,0,0
149,25,0.20912485666116296,0.20995034515778824,0.2134481619431808,0.21370564766482575,0.7399791479110718,0.7399791479110718,0.014653384685516357,0.015368372201919556,0,0
150,25,0.20995034515778824,0.2102857261175126,0.21370564766482575,0.21244659157025322,0.7399791479110718,0.7399791479110718,0.015368372201919556,0.01813521981239319,0,0
151,26,0.2102857261175126,0.21727891219043055,0.21244659157025322,0.2192137735673297,0.7399791479110718,0.7399791479110718,0.01813521981239319,0.009512722492218018,0,0
152,26,0.21727891219043055,0.2180978491773977,0.2192137735673297,0.21936823817460557,0.7399791479110718,0.7399791479110718,0.009512722492218018,0.010687381029129028,0,0
153,26,0.2180978491773977,0.21849441474864262,0.21936823817460557,0.21949523079248273,0.7399791479110718,0.7399791479110718,0.010687381029129028,0.011438071727752686,0,0
154,26,0.21849441474864262,0.21839329946456545,0.21949523079248273,0.21917083768766552,0.7399791479110718,0.7399791479110718,0.011438071727752686,0.012592494487762451,0,0
155,26,0.21839329946456545,0.21955183891767052,0.21917083768766552,0.22038763878560416,0.7399791479110718,0.7399791479110718,0.012592494487762451,0.01235303282737732,0,0
156,26,0.21955183891767052,0.2200196907665532,0.22038763878560416,0.21997629870849678,0.7399791479110718,0.7399791479110718,0.01235303282737732,0.012475639581680298,0,0
157,27,0.2200196907665532,0.22606987093267913,0.21997629870849678,0.2262460717374369,0.7399791479110718,0.7399791479110718,0.012475639581680298,0.013734042644500732,0,0
158,27,0.22606987093267913,0.2273728239988835,0.2262460717374369,0.22725931369309332,0.7399791479110718,0.7399791479110718,0.013734042644500732,0.014708995819091797,0,0
159,27,0.2273728239988835,0.2281288710038993,0.22725931369309332,0.2276969714768983,0.7399791479110718,0.7399791479110718,0.014708995819091797,0.019601166248321533,0,0
160,27,0.2281288710038993,0.22811915185798975,0.2276969714768983,0.22734991945150212,0.7399791479110718,0.7399791479110718,0.019601166248321533,0.021668702363967896,0,0
161,27,0.22811915185798975,0.22926983668219655,0.22734991945150212,0.22835641224949993,0.7399791479110718,0.7399791479110718,0.021668702363967896,0.027143210172653198,0,0
162,27,0.22926983668219655,0.22940584404837103,0.22835641224949993,0.2274029142793058,0.7399791479110718,0.7399791479110718,0.027143210172653198,0.03059220314025879,0,0
163,28,0.22940584404837103,0.23181712865251775,0.2274029142793058,0.23107061387208883,0.7399791479110718,0.7399791479110718,0.03059220314025879,0.01226833462715149,0,0
164,28,0.23181712865251775,0.23219590915264574,0.23107061387208883,0.2312444760869391,0.7399791479110718,0.7399791479110718,0.01226833462715149,0.014117449522018433,0,0
165,28,0.23219590915264574,0.2315407457990661,0.2312444760869391,0.23001126785845,0.7399791479110718,0.7399791479110718,0.014117449522018433,0.016991525888442993,0,0
166,28,0.2315407457990661,0.23183012085719687,0.23001126785845,0.23005757465828988,0.7399791479110718,0.7399791479110718,0.016991525888442993,0.01879894733428955,0,0
167,28,0.23183012085719687,0.2324807364287998,0.23005757465828988,0.23029497298622623,0.7399791479110718,0.7399791479110718,0.01879894733428955,0.02295336127281189,0,0
168,28,0.2324807364287998,0.2330277355309885,0.23029497298622623,0.22956760427655715,0.7399791479110718,0.7399791479110718,0.02295336127281189,0.02439787983894348,0,0
169,29,0.2330277355309885,0.23614523192921996,0.22956760427655715,0.23468821423367436,0.7399791479110718,0.7399791479110718,0.02439787983894348,0.013345509767532349,0,0
170,29,0.23614523192921996,0.23623763336433032,0.23468821423367436,0.23462241944395593,0.7399791479110718,0.7399791479110718,0.013345509767532349,0.01574045419692993,0,0
171,29,0.23623763336433032,0.2363680177803215,0.23462241944395593,0.2343029460932649,0.7399791479110718,0.7399791479110718,0.01574045419692993,0.01959875226020813,0,0
172,29,0.2363680177803215,0.2362235627035299,0.2343029460932649,0.2337891835610746,0.7399791479110718,0.7399791479110718,0.01959875226020813,0.02457869052886963,0,0
