action_step,prediction,pre_right_tcp_to_contact0_m,post_right_tcp_to_contact0_m,pre_right_tcp_to_cup_center_m,post_right_tcp_to_cup_center_m,pre_cup_z_m,post_cup_z_m,pre_right_gripper_cmd,post_right_gripper_cmd,pre_contact_count,post_contact_count
46,8,0.11600814020593365,0.1153746154802722,0.20816608850384374,0.20783026094535043,0.7399791479110718,0.7399791479110718,0.625363826751709,0.624979555606842,0,0
47,8,0.1153746154802722,0.1161590281024267,0.20783026094535043,0.20875484587570473,0.7399791479110718,0.7399791479110718,0.624979555606842,0.6231250762939453,0,0
48,8,0.1161590281024267,0.11727389723780687,0.20875484587570473,0.20996322693420646,0.7399791479110718,0.7399791479110718,0.6231250762939453,0.622373104095459,0,0
49,9,0.11727389723780687,0.10864249030166617,0.20996322693420646,0.20144506783019145,0.7399791479110718,0.7399791479110718,0.622373104095459,0.6266365051269531,0,0
50,9,0.10864249030166617,0.10642096214412876,0.20144506783019145,0.19920011942730653,0.7399791479110718,0.7399791479110718,0.6266365051269531,0.6264101266860962,0,0
51,9,0.10642096214412876,0.10434236268243771,0.19920011942730653,0.19709312519945413,0.7399791479110718,0.7399791479110718,0.6264101266860962,0.6252171993255615,0,0
52,9,0.10434236268243771,0.10127553311149429,0.19709312519945413,0.19396679906411032,0.7399791479110718,0.7399791479110718,0.6252171993255615,0.6228649020195007,0,0
53,9,0.10127553311149429,0.09764442222894937,0.19396679906411032,0.19023928641821952,0.7399791479110718,0.7399791479110718,0.6228649020195007,0.6230764985084534,0,0
54,9,0.09764442222894937,0.09334313240209416,0.19023928641821952,0.18577385951446618,0.7399791479110718,0.7399791479110718,0.6230764985084534,0.6222818493843079,0,0
55,10,0.09334313240209416,0.09006786737829989,0.18577385951446618,0.1827613510845102,0.7399791479110718,0.7399791479110718,0.6222818493843079,0.6243220567703247,0,0
56,10,0.09006786737829989,0.08427216205358412,0.1827613510845102,0.17679249445540923,0.7399791479110718,0.7399791479110718,0.6243220567703247,0.6240042448043823,0,0
57,10,0.08427216205358412,0.07616708452904648,0.17679249445540923,0.16825913788792698,0.7399791479110718,0.7399791479110718,0.6240042448043823,0.6235636472702026,0,0
58,10,0.07616708452904648,0.0690116108621215,0.16825913788792698,0.16047026899788122,0.7399791479110718,0.7399791479110718,0.6235636472702026,0.6213987469673157,0,0
59,10,0.0690116108621215,0.06227363487247859,0.16047026899788122,0.15273110726922062,0.7399791479110718,0.7399791479110718,0.6213987469673157,0.6227710843086243,0,8
60,10,0.06227363487247859,0.05661002871240412,0.15273110726922062,0.14562498212316677,0.7399791479110718,0.7399791479110718,0.6227710843086243,0.6206762194633484,8,10
61,11,0.05661002871240412,0.047600117990410334,0.14562498212316677,0.13314789741493802,0.7399791479110718,0.7399791479110718,0.6206762194633484,0.624101459980011,10,16
62,11,0.047600117990410334,0.04482949443898743,0.13314789741493802,0.1276263214271778,0.7399791479110718,0.7399791479110718,0.624101459980011,0.6241608262062073,16,16
63,11,0.04482949443898743,0.04389935083338671,0.1276263214271778,0.124155852936958,0.7399791479110718,0.7400051951408386,0.6241608262062073,0.6208627223968506,16,20
64,11,0.04389935083338671,0.04464638458300867,0.124155852936958,0.12294867242435839,0.7400051951408386,0.7401383519172668,0.6208627223968506,0.6195515394210815,20,19
65,11,0.04464638458300867,0.04485921248572056,0.12294867242435839,0.12265545582400893,0.7401383519172668,0.7401635050773621,0.6195515394210815,0.6156736612319946,19,19
66,11,0.04485921248572056,0.04428510837600803,0.12265545582400893,0.123452854548099,0.7401635050773621,0.7400345802307129,0.6156736612319946,0.6108019948005676,19,19
67,12,0.04428510837600803,0.046198844676612755,0.123452854548099,0.12157940061128061,0.7400345802307129,0.7403082847595215,0.6108019948005676,0.6138729453086853,19,16
68,12,0.046198844676612755,0.04578829591230022,0.12157940061128061,0.12151171165039387,0.7403082847595215,0.7401552200317383,0.6138729453086853,0.5849335193634033,16,16
69,12,0.04578829591230022,0.04510845101678112,0.12151171165039387,0.12102698307430187,0.7401552200317383,0.7399792075157166,0.5849335193634033,0.5472379922866821,16,16
70,12,0.04510845101678112,0.04495423778707423,0.12102698307430187,0.12179219684983171,0.7399792075157166,0.7399791479110718,0.5472379922866821,0.5077062845230103,16,16
71,12,0.04495423778707423,0.04477702285203682,0.12179219684983171,0.12210618000677605,0.7399791479110718,0.7399791479110718,0.5077062845230103,0.46785372495651245,16,16
72,12,0.04477702285203682,0.04409311816947966,0.12210618000677605,0.12144141127201333,0.7399791479110718,0.7399791479110718,0.46785372495651245,0.42781150341033936,16,16
73,13,0.04409311816947966,0.04320516921752449,0.12144141127201333,0.11971215215612704,0.7399791479110718,0.7399791479110718,0.42781150341033936,0.36866772174835205,16,15
74,13,0.04320516921752449,0.04320881613945804,0.11971215215612704,0.11880794326357534,0.7399791479110718,0.7399791479110718,0.36866772174835205,0.3309512734413147,15,14
75,13,0.04320881613945804,0.042819876190432586,0.11880794326357534,0.1189019405260043,0.7399791479110718,0.7399791479110718,0.3309512734413147,0.29177799820899963,14,15
76,13,0.042819876190432586,0.04264249125128012,0.1189019405260043,0.11899334586690502,0.7399791479110718,0.7399791479110718,0.29177799820899963,0.2504016160964966,15,18
77,13,0.04264249125128012,0.0422408104967252,0.11899334586690502,0.11869792127828581,0.7399791479110718,0.7399791479110718,0.2504016160964966,0.20950406789779663,18,17
78,13,0.0422408104967252,0.041718264113927435,0.11869792127828581,0.11797977392460995,0.7399791479110718,0.7399791479110718,0.20950406789779663,0.16478213667869568,17,17
79,14,0.041718264113927435,0.04078992423342814,0.11797977392460995,0.11723204855370147,0.7399791479110718,0.7399791479110718,0.16478213667869568,0.08023431897163391,17,16
80,14,0.04078992423342814,0.040553228398712365,0.11723204855370147,0.11692726625546561,0.7399791479110718,0.7399791479110718,0.08023431897163391,0.03324010968208313,16,16
81,14,0.040553228398712365,0.040847545676037454,0.11692726625546561,0.11708068020778302,0.7399791479110718,0.7399791479110718,0.03324010968208313,0.004587829113006592,16,17
82,14,0.040847545676037454,0.0403671448647332,0.11708068020778302,0.11749443208277179,0.7399791479110718,0.7399791479110718,0.004587829113006592,0.008371114730834961,17,16
83,14,0.0403671448647332,0.04000822166137119,0.11749443208277179,0.11692892002340612,0.7399791479110718,0.7399791479110718,0.008371114730834961,0.013128906488418579,16,15
84,14,0.04000822166137119,0.03988784260839161,0.11692892002340612,0.11675998531477699,0.7399791479110718,0.7399791479110718,0.013128906488418579,0.015988975763320923,15,15
85,15,0.03988784260839161,0.039379651490022205,0.11675998531477699,0.11574794698475636,0.7399791479110718,0.7399791479110718,0.015988975763320923,0.0011830627918243408,15,17
86,15,0.039379651490022205,0.039238357830080305,0.11574794698475636,0.11637942818364018,0.7399791479110718,0.7399791479110718,0.0011830627918243408,0.0027697980403900146,17,17
87,15,0.039238357830080305,0.03920888426741056,0.11637942818364018,0.11803909710832175,0.7399791479110718,0.7399791479110718,0.0027697980403900146,0.003913193941116333,17,15
88,15,0.03920888426741056,0.0399086737636426,0.11803909710832175,0.12231507225603135,0.7399791479110718,0.7399791479110718,0.003913193941116333,0.005501151084899902,15,13
89,15,0.0399086737636426,0.04205205869894066,0.12231507225603135,0.12823513169914466,0.7399791479110718,0.7399791479110718,0.005501151084899902,0.008843332529067993,13,7
90,15,0.04205205869894066,0.0471748877769148,0.12823513169914466,0.13605503263334381,0.7399791479110718,0.7399791479110718,0.008843332529067993,0.011061936616897583,7,0
91,16,0.0471748877769148,0.053987932609870504,0.13605503263334381,0.14489161843770573,0.7399791479110718,0.7399791479110718,0.011061936616897583,0.0013406574726104736,0,0
92,16,0.053987932609870504,0.06058183025798795,0.14489161843770573,0.15213287643755835,0.7399791479110718,0.7399791479110718,0.0013406574726104736,0.0017663538455963135,0,0
93,16,0.06058183025798795,0.06745029870422822,0.15213287643755835,0.15946515807440398,0.7399791479110718,0.7399791479110718,0.0017663538455963135,0.0026817023754119873,0,0
94,16,0.06745029870422822,0.07341391181398196,0.15946515807440398,0.16560396984558445,0.7399791479110718,0.7399791479110718,0.0026817023754119873,0.0037102699279785156,0,0
95,16,0.07341391181398196,0.07793320077003209,0.16560396984558445,0.17018867248063385,0.7399791479110718,0.7399791479110718,0.0037102699279785156,0.006314188241958618,0,0
96,16,0.07793320077003209,0.07990937583695944,0.17018867248063385,0.17216539771697353,0.7399791479110718,0.7399791479110718,0.006314188241958618,0.007616519927978516,0,0
97,17,0.07990937583695944,0.08039488977198617,0.17216539771697353,0.1724316332551271,0.7399791479110718,0.7399791479110718,0.007616519927978516,0.00821685791015625,0,0
98,17,0.08039488977198617,0.08077688207347725,0.1724316332551271,0.1726430317916922,0.7399791479110718,0.7399791479110718,0.00821685791015625,0.00895148515701294,0,0
99,17,0.08077688207347725,0.0785320921787889,0.1726430317916922,0.16997470191806902,0.7399791479110718,0.7399791479110718,0.00895148515701294,0.00891140103340149,0,0
100,17,0.0785320921787889,0.07604973307172888,0.16997470191806902,0.1664550844572859,0.7399791479110718,0.7399791479110718,0.00891140103340149,0.010046392679214478,0,0
101,17,0.07604973307172888,0.0731218673158754,0.1664550844572859,0.16172054752239373,0.7399791479110718,0.7399791479110718,0.010046392679214478,0.010428071022033691,0,0
102,17,0.0731218673158754,0.07186827800675465,0.16172054752239373,0.15759254182218022,0.7399791479110718,0.7399791479110718,0.010428071022033691,0.013185322284698486,0,0
103,18,0.07186827800675465,0.07652671689602845,0.15759254182218022,0.15172234454779465,0.7399791479110718,0.7399791479110718,0.013185322284698486,0.006052076816558838,0,0
104,18,0.07652671689602845,0.08361166736105986,0.15172234454779465,0.15002649652793584,0.7399791479110718,0.7399791479110718,0.006052076816558838,0.00644955039024353,0,0
105,18,0.08361166736105986,0.09018774413224821,0.15002649652793584,0.14705274671257723,0.7399791479110718,0.7399791479110718,0.00644955039024353,0.007981210947036743,0,0
106,18,0.09018774413224821,0.09873725669711172,0.14705274671257723,0.14797085255599515,0.7399791479110718,0.7399791479110718,0.007981210947036743,0.008101731538772583,0,14
107,18,0.09873725669711172,0.10520372882068714,0.14797085255599515,0.14829177671749952,0.7399791479110718,0.7399791479110718,0.008101731538772583,0.009047627449035645,14,8
108,18,0.10520372882068714,0.10951605323019019,0.14829177671749952,0.1486237015329776,0.7399791479110718,0.7399791479110718,0.009047627449035645,0.009886592626571655,8,0
109,19,0.10951605323019019,0.12079931212998761,0.1486237015329776,0.15247782816310132,0.7399791479110718,0.7399791479110718,0.009886592626571655,0.002259761095046997,0,0
110,19,0.12079931212998761,0.1242352016185595,0.15247782816310132,0.1537208827708177,0.7399791479110718,0.7399791479110718,0.002259761095046997,0.0023862719535827637,0,0
111,19,0.1242352016185595,0.12565665047305474,0.1537208827708177,0.15365954701591725,0.7399791479110718,0.7399791479110718,0.0023862719535827637,0.0016185343265533447,0,0
112,19,0.12565665047305474,0.12555207519646505,0.15365954701591725,0.1531742911857124,0.7399791479110718,0.7399791479110718,0.0016185343265533447,0.0016292333602905273,0,0
113,19,0.12555207519646505,0.12580830458382686,0.1531742911857124,0.15334546532634633,0.7399791479110718,0.7399791479110718,0.0016292333602905273,0.0004680156707763672,0,0
114,19,0.12580830458382686,0.12555098362930045,0.15334546532634633,0.1525759914160195,0.7399791479110718,0.7399791479110718,0.0004680156707763672,0.0,0,0
115,20,0.12555098362930045,0.1294271404276857,0.1525759914160195,0.15372204094072453,0.7399791479110718,0.7399791479110718,0.0,7.76052474975586e-05,0,0
116,20,0.1294271404276857,0.12929009484023435,0.15372204094072453,0.15319304188765273,0.7399791479110718,0.7399791479110718,7.76052474975586e-05,9.137392044067383e-05,0,0
117,20,0.12929009484023435,0.12918411160562518,0.15319304188765273,0.15251787269181108,0.7399791479110718,0.7399791479110718,9.137392044067383e-05,0.0,0,0
118,20,0.12918411160562518,0.1288162081184374,0.15251787269181108,0.15116351536025893,0.7399791479110718,0.7399791479110718,0.0,0.0,0,0
119,20,0.1288162081184374,0.12854242031259355,0.15116351536025893,0.14969088487033114,0.7399791479110718,0.7399791479110718,0.0,0.0,0,0
120,20,0.12854242031259355,0.12817092715259662,0.14969088487033114,0.14749623773810577,0.7399791479110718,0.7399791479110718,0.0,0.0,0,0
121,21,0.12817092715259662,0.12970588306737485,0.14749623773810577,0.15116056699903307,0.7399791479110718,0.7399791479110718,0.0,0.0005763769149780273,0,0
122,21,0.12970588306737485,0.12994469601855704,0.15116056699903307,0.15143820732359284,0.7399791479110718,0.7399791479110718,0.0005763769149780273,0.0008876025676727295,0,0
123,21,0.12994469601855704,0.1299093619565849,0.15143820732359284,0.15083416160405178,0.7399791479110718,0.7399791479110718,0.0008876025676727295,0.000515282154083252,0,0
124,21,0.1299093619565849,0.12987791142613903,0.15083416160405178,0.1495901205424652,0.7399791479110718,0.7399791479110718,0.000515282154083252,0.00031125545501708984,0,0
125,21,0.12987791142613903,0.12982079404172314,0.1495901205424652,0.14762736539093863,0.7399791479110718,0.7399791479110718,0.00031125545501708984,0.0014973580837249756,0,0
126,21,0.12982079404172314,0.13000698779807535,0.14762736539093863,0.14486095613468356,0.7399791479110718,0.7399791479110718,0.0014973580837249756,0.0005699694156646729,0,0
127,22,0.13000698779807535,0.13149346065144038,0.14486095613468356,0.14506417851683856,0.7399791479110718,0.7399791479110718,0.0005699694156646729,0.0010239779949188232,0,0
128,22,0.13149346065144038,0.1316638772660407,0.14506417851683856,0.142389173801436,0.7399791479110718,0.7399791479110718,0.0010239779949188232,0.0015329420566558838,0,0
129,22,0.1316638772660407,0.13218642613900744,0.142389173801436,0.14073799752261654,0.7399791479110718,0.7399791479110718,0.0015329420566558838,0.0011726617813110352,0,0
130,22,0.13218642613900744,0.13273690885826658,0.14073799752261654,0.13975904318250498,0.7399791479110718,0.7399791479110718,0.0011726617813110352,0.00043401122093200684,0,0
131,22,0.13273690885826658,0.13298337304361985,0.13975904318250498,0.13881758753517984,0.7399791479110718,0.7399791479110718,0.00043401122093200684,0.0015683472156524658,0,0
132,22,0.13298337304361985,0.13362819888688904,0.13881758753517984,0.13975484903560753,0.7399791479110718,0.7399791479110718,0.0015683472156524658,0.0,0,0
133,23,0.13362819888688904,0.13489724608752063,0.13975484903560753,0.1472186432498594,0.7399791479110718,0.7399791479110718,0.0,0.0017872750759124756,0,0
134,23,0.13489724608752063,0.13517961923491897,0.1472186432498594,0.14746023665829172,0.7399791479110718,0.7399791479110718,0.0017872750759124756,0.002659350633621216,0,0
135,23,0.13517961923491897,0.13481449848754143,0.14746023665829172,0.1458994150449512,0.7399791479110718,0.7399791479110718,0.002659350633621216,0.0007876455783843994,0,0
136,23,0.13481449848754143,0.13527616534802905,0.1458994150449512,0.14544477295517869,0.7399791479110718,0.7399791479110718,0.0007876455783843994,0.0,0,0
137,23,0.13527616534802905,0.13556575724553413,0.14544477295517869,0.14456513800244583,0.7399791479110718,0.7399791479110718,0.0,0.0005438625812530518,0,0
138,23,0.13556575724553413,0.136222955278918,0.14456513800244583,0.14363705036899066,0.7399791479110718,0.7399791479110718,0.0005438625812530518,0.0,0,0
139,24,0.136222955278918,0.13704806774746114,0.14363705036899066,0.147617755854849,0.7399791479110718,0.7399791479110718,0.0,0.0013871490955352783,0,0
140,24,0.13704806774746114,0.1374236089492483,0.147617755854849,0.1468497434569689,0.7399791479110718,0.7399791479110718,0.0013871490955352783,0.0032585561275482178,0,0
141,24,0.1374236089492483,0.1377994693323502,0.1468497434569689,0.14637963538906962,0.7399791479110718,0.7399791479110718,0.0032585561275482178,0.0017105042934417725,0,0
142,24,0.1377994693323502,0.13859366971030068,0.14637963538906962,0.14635664729386844,0.7399791479110718,0.7399791479110718,0.0017105042934417725,0.0,0,0
143,24,0.13859366971030068,0.13911893082354487,0.14635664729386844,0.14627112000263323,0.7399791479110718,0.7399791479110718,0.0,0.0026637017726898193,0,0
144,24,0.13911893082354487,0.13955293600986501,0.14627112000263323,0.1455371947633641,0.7399791479110718,0.7399791479110718,0.0026637017726898193,0.0,0,0
145,25,0.13955293600986501,0.1409094809163233,0.1455371947633641,0.1493769960998839,0.7399791479110718,0.7399791479110718,0.0,0.0,0,0
146,25,0.1409094809163233,0.14106914164910667,0.1493769960998839,0.14965301093705805,0.7399791479110718,0.7399791479110718,0.0,0.02241531014442444,0,0
147,25,0.14106914164910667,0.1410399880743083,0.14965301093705805,0.14887671298657623,0.7399791479110718,0.7399791479110718,0.02241531014442444,0.058759719133377075,0,0
148,25,0.1410399880743083,0.1413225089715566,0.14887671298657623,0.1482659827145759,0.7399791479110718,0.7399791479110718,0.058759719133377075,0.08982545137405396,0,0
149,25,0.1413225089715566,0.14269681790020727,0.1482659827145759,0.14991716871085928,0.7399791479110718,0.7399791479110718,0.08982545137405396,0.12773531675338745,0,0
150,25,0.14269681790020727,0.14273618228663776,0.14991716871085928,0.14809320342131563,0.7399791479110718,0.7399791479110718,0.12773531675338745,0.1679282784461975,0,0
151,26,0.14273618228663776,0.14324104334041723,0.14809320342131563,0.14902085053945782,0.7399791479110718,0.7399791479110718,0.1679282784461975,0.24728775024414062,0,0
152,26,0.14324104334041723,0.14356462015831767,0.14902085053945782,0.14938378108836586,0.7399791479110718,0.7399791479110718,0.24728775024414062,0.31395089626312256,0,0
153,26,0.14356462015831767,0.14369230596871826,0.14938378108836586,0.14918036685942418,0.7399791479110718,0.7399791479110718,0.31395089626312256,0.3821023404598236,0,0
154,26,0.14369230596871826,0.14377284369759688,0.14918036685942418,0.1486229886193692,0.7399791479110718,0.7399791479110718,0.3821023404598236,0.4517466723918915,0,0
155,26,0.14377284369759688,0.14437012990195486,0.1486229886193692,0.14935753547271002,0.7399791479110718,0.7399791479110718,0.4517466723918915,0.5238138437271118,0,0
156,26,0.14437012990195486,0.14432222226260058,0.14935753547271002,0.14812260388765186,0.7399791479110718,0.7399791479110718,0.5238138437271118,0.5940449237823486,0,0
157,27,0.14432222226260058,0.1442173699239237,0.14812260388765186,0.14812887974752048,0.7399791479110718,0.7399791479110718,0.5940449237823486,0.7082902789115906,0,0
158,27,0.1442173699239237,0.14443092895433418,0.14812887974752048,0.14843712851809784,0.7399791479110718,0.7399791479110718,0.7082902789115906,0.7788426876068115,0,2
159,27,0.14443092895433418,0.1442787565878392,0.14843712851809784,0.14768309849982372,0.7399791479110718,0.7399791479110718,0.7788426876068115,0.8514795303344727,2,5
160,27,0.1442787565878392,0.14427229721175022,0.14768309849982372,0.14727834607811605,0.7399791479110718,0.7399791479110718,0.8514795303344727,0.9270801544189453,5,9
161,27,0.14427229721175022,0.14446477718678133,0.14727834607811605,0.14754691666962622,0.7399791479110718,0.7399791479110718,0.9270801544189453,0.978654682636261,9,9
162,27,0.14446477718678133,0.14442691748236053,0.14754691666962622,0.14734625761928136,0.7399791479110718,0.7399791479110718,0.978654682636261,0.9781514406204224,9,8
163,28,0.14442691748236053,0.14509707491587334,0.14734625761928136,0.14867378972143508,0.7399791479110718,0.7399791479110718,0.9781514406204224,0.9867032170295715,8,12
164,28,0.14509707491587334,0.14503914946128882,0.14867378972143508,0.14848930739224953,0.7399791479110718,0.7399791479110718,0.9867032170295715,0.9866423606872559,12,12
165,28,0.14503914946128882,0.1451062220860211,0.14848930739224953,0.14848582120105225,0.7399791479110718,0.7399791479110718,0.9866423606872559,0.9858099818229675,12,12
166,28,0.1451062220860211,0.14505498744533946,0.14848582120105225,0.14868711804801518,0.7399791479110718,0.7399791479110718,0.9858099818229675,0.9860891103744507,12,12
167,28,0.14505498744533946,0.14522041791965765,0.14868711804801518,0.14917786525964688,0.7399791479110718,0.7399791479110718,0.9860891103744507,0.9859569072723389,12,12
168,28,0.14522041791965765,0.14514630953691465,0.14917786525964688,0.1489119710444953,0.7399791479110718,0.7399791479110718,0.9859569072723389,0.9851735830307007,12,12
169,29,0.14514630953691465,0.14553376463606635,0.1489119710444953,0.1497400184242212,0.7399791479110718,0.7399791479110718,0.9851735830307007,0.9901728630065918,12,14
170,29,0.14553376463606635,0.14574379415525396,0.1497400184242212,0.15085675543601432,0.7399791479110718,0.7399791479110718,0.9901728630065918,0.9897422790527344,14,12
171,29,0.14574379415525396,0.14637759909887044,0.15085675543601432,0.15331017493393231,0.7399791479110718,0.7399791479110718,0.9897422790527344,0.9894256591796875,12,9
172,29,0.14637759909887044,0.14735027302734993,0.15331017493393231,0.157010106307755,0.7399791479110718,0.7399791479110718,0.9894256591796875,0.9898297190666199,9,5
