action_step,prediction,pre_right_tcp_to_contact0_m,post_right_tcp_to_contact0_m,pre_right_tcp_to_cup_center_m,post_right_tcp_to_cup_center_m,pre_cup_z_m,post_cup_z_m,pre_right_gripper_cmd,post_right_gripper_cmd,pre_contact_count,post_contact_count
46,16,0.11920147553711823,0.11427065138432649,0.20945401905035227,0.20576588150302308,0.7399791479110718,0.7399791479110718,0.623451292514801,0.6254246830940247,0,0
47,16,0.11427065138432649,0.11319902650434714,0.20576588150302308,0.20540873708818172,0.7399791479110718,0.7399791479110718,0.6254246830940247,0.6247026920318604,0,0
48,16,0.11319902650434714,0.1112856724343221,0.20540873708818172,0.20379229736303014,0.7399791479110718,0.7399791479110718,0.6247026920318604,0.6237286925315857,0,0
49,17,0.1112856724343221,0.10482929925850823,0.20379229736303014,0.19760201293449822,0.7399791479110718,0.7399791479110718,0.6237286925315857,0.6267874836921692,0,0
50,17,0.10482929925850823,0.1046693675805289,0.19760201293449822,0.19748119662863817,0.7399791479110718,0.7399791479110718,0.6267874836921692,0.6261625289916992,0,0
51,17,0.1046693675805289,0.10438460552305696,0.19748119662863817,0.1972054323019109,0.7399791479110718,0.7399791479110718,0.6261625289916992,0.6240788698196411,0,0
52,18,0.10438460552305696,0.10103238914234022,0.1972054323019109,0.19391218425353351,0.7399791479110718,0.7399791479110718,0.6240788698196411,0.6296040415763855,0,0
53,18,0.10103238914234022,0.10183877104491865,0.19391218425353351,0.19471792556222192,0.7399791479110718,0.7399791479110718,0.6296040415763855,0.6292822957038879,0,0
54,18,0.10183877104491865,0.10091472833625709,0.19471792556222192,0.1937943735858275,0.7399791479110718,0.7399791479110718,0.6292822957038879,0.6287221908569336,0,0
55,19,0.10091472833625709,0.0979850215206448,0.1937943735858275,0.19081163953633168,0.7399791479110718,0.7399791479110718,0.6287221908569336,0.6335211992263794,0,0
56,19,0.0979850215206448,0.09660911934338466,0.19081163953633168,0.18944546509529614,0.7399791479110718,0.7399791479110718,0.6335211992263794,0.6336783766746521,0,0
57,19,0.09660911934338466,0.09346100412916894,0.18944546509529614,0.18631805051516523,0.7399791479110718,0.7399791479110718,0.6336783766746521,0.6327194571495056,0,0
58,20,0.09346100412916894,0.09145827709469911,0.18631805051516523,0.18418712963227124,0.7399791479110718,0.7399791479110718,0.6327194571495056,0.6377410888671875,0,0
59,20,0.09145827709469911,0.08750872395135964,0.18418712963227124,0.1802896848606955,0.7399791479110718,0.7399791479110718,0.6377410888671875,0.6379522681236267,0,0
60,20,0.08750872395135964,0.08219676837133591,0.1802896848606955,0.17503433911138622,0.7399791479110718,0.7399791479110718,0.6379522681236267,0.6367052793502808,0,0
61,21,0.08219676837133591,0.08639338411458915,0.17503433911138622,0.17898958927933858,0.7399791479110718,0.7399791479110718,0.6367052793502808,0.6428119540214539,0,0
62,21,0.08639338411458915,0.08301983625713609,0.17898958927933858,0.1756675024421812,0.7399791479110718,0.7399791479110718,0.6428119540214539,0.6427431106567383,0,0
63,21,0.08301983625713609,0.07802726441142059,0.1756675024421812,0.17075950587624703,0.7399791479110718,0.7399791479110718,0.6427431106567383,0.6417372226715088,0,0
64,22,0.07802726441142059,0.07708299281241025,0.17075950587624703,0.16954316154648902,0.7399791479110718,0.7399791479110718,0.6417372226715088,0.6501049995422363,0,0
65,22,0.07708299281241025,0.06914886053837824,0.16954316154648902,0.16175524532805227,0.7399791479110718,0.7399791479110718,0.6501049995422363,0.6504291892051697,0,0
66,22,0.06914886053837824,0.06078364039982321,0.16175524532805227,0.15350026347789233,0.7399791479110718,0.7399791479110718,0.6504291892051697,0.6502747535705566,0,8
67,23,0.06078364039982321,0.04662990185117758,0.15350026347789233,0.13934121261157464,0.7399791479110718,0.7399791479110718,0.6502747535705566,0.6613830924034119,8,4
68,23,0.04662990185117758,0.03763136699356886,0.13934121261157464,0.13022919477463057,0.7399791479110718,0.7399791479110718,0.6613830924034119,0.6625645160675049,4,11
69,23,0.03763136699356886,0.029477562677455056,0.13022919477463057,0.12124005062863231,0.7399791479110718,0.7399791479110718,0.6625645160675049,0.6624190807342529,11,20
70,24,0.029477562677455056,0.02120603364117135,0.12124005062863231,0.10990688531214214,0.7399791479110718,0.7399791479110718,0.6624190807342529,0.6802796721458435,20,24
71,24,0.02120603364117135,0.019542177998715497,0.10990688531214214,0.10610268854030201,0.7399791479110718,0.7399791479110718,0.6802796721458435,0.680705189704895,24,25
72,24,0.019542177998715497,0.019172795770614547,0.10610268854030201,0.10462192293061293,0.7399791479110718,0.7399791479110718,0.680705189704895,0.6829681992530823,25,26
73,25,0.019172795770614547,0.016443188261151254,0.10462192293061293,0.10102212758274921,0.7399791479110718,0.7399791479110718,0.6829681992530823,0.7085927724838257,26,27
74,25,0.016443188261151254,0.016919999829345188,0.10102212758274921,0.10047204819532683,0.7399791479110718,0.7399791479110718,0.7085927724838257,0.7139877080917358,27,25
75,25,0.016919999829345188,0.01657009946652405,0.10047204819532683,0.10097815263872949,0.7399791479110718,0.7399791479110718,0.7139877080917358,0.6896259784698486,25,25
76,26,0.01657009946652405,0.016989076800593656,0.10097815263872949,0.09642191511576903,0.7399791479110718,0.7399791479110718,0.6896259784698486,0.732864499092102,25,29
77,26,0.016989076800593656,0.01638813531350808,0.09642191511576903,0.09730145440668574,0.7399791479110718,0.7399791479110718,0.732864499092102,0.7038670778274536,29,30
78,26,0.01638813531350808,0.017445155098540534,0.09730145440668574,0.09701150362373938,0.7399791479110718,0.7399791479110718,0.7038670778274536,0.6660010814666748,30,22
79,27,0.017445155098540534,0.017930069511241795,0.09701150362373938,0.09386749527631112,0.7399791479110718,0.7402994632720947,0.6660010814666748,0.7192767262458801,22,27
80,27,0.017930069511241795,0.017784247955756675,0.09386749527631112,0.09471975491012881,0.7402994632720947,0.7402651906013489,0.7192767262458801,0.6839661002159119,27,27
81,27,0.017784247955756675,0.017742610238406686,0.09471975491012881,0.09419394655373312,0.7402651906013489,0.7402231097221375,0.6839661002159119,0.647964596748352,27,27
82,28,0.017742610238406686,0.01832238221750501,0.09419394655373312,0.0927314507372402,0.7402231097221375,0.7406696081161499,0.647964596748352,0.7111858129501343,27,26
83,28,0.01832238221750501,0.017642244217855298,0.0927314507372402,0.09294047042428413,0.7406696081161499,0.7405621409416199,0.7111858129501343,0.6836777925491333,26,28
84,28,0.017642244217855298,0.018159149974470146,0.09294047042428413,0.09319760858779695,0.7405621409416199,0.7406342029571533,0.6836777925491333,0.6463298797607422,28,27
85,29,0.018159149974470146,0.018463029995102964,0.09319760858779695,0.09220954468448878,0.7406342029571533,0.7409791350364685,0.6463298797607422,0.7189159393310547,27,27
86,29,0.018463029995102964,0.01828681928602193,0.09220954468448878,0.0925695054107341,0.7409791350364685,0.7406907677650452,0.7189159393310547,0.6956912875175476,27,28
87,29,0.01828681928602193,0.018448190438711404,0.0925695054107341,0.09255258563291154,0.7406907677650452,0.7409484386444092,0.6956912875175476,0.6611924171447754,28,28
88,30,0.018448190438711404,0.01875593236588989,0.09255258563291154,0.09238204539518893,0.7409484386444092,0.741159975528717,0.6611924171447754,0.7430387735366821,28,23
89,30,0.01875593236588989,0.01874329509749309,0.09238204539518893,0.09333466269874968,0.741159975528717,0.7412267327308655,0.7430387735366821,0.7301853895187378,23,23
90,30,0.01874329509749309,0.018958254160124418,0.09333466269874968,0.09371369970516982,0.7412267327308655,0.7411178350448608,0.7301853895187378,0.7028882503509521,23,23
91,31,0.018958254160124418,0.019967445835590496,0.09371369970516982,0.09460560606371891,0.7411178350448608,0.7415691018104553,0.7028882503509521,0.7895278930664062,23,25
92,31,0.019967445835590496,0.02027131762588396,0.09460560606371891,0.09534508740509126,0.7415691018104553,0.7413803935050964,0.7895278930664062,0.7857012152671814,25,30
93,31,0.02027131762588396,0.02025036843332951,0.09534508740509126,0.09534870943171868,0.7413803935050964,0.7415990829467773,0.7857012152671814,0.7664457559585571,30,30
94,32,0.02025036843332951,0.021490629871244525,0.09534870943171868,0.09599330444118336,0.7415990829467773,0.7425372004508972,0.7664457559585571,0.8399423360824585,30,26
95,32,0.021490629871244525,0.021043461184130436,0.09599330444118336,0.09657343254112262,0.7425372004508972,0.742497444152832,0.8399423360824585,0.8275781869888306,26,25
96,32,0.021043461184130436,0.021266509451149652,0.09657343254112262,0.0971107478062938,0.742497444152832,0.7425657510757446,0.8275781869888306,0.8159428834915161,25,25
97,33,0.021266509451149652,0.022646302592419034,0.0971107478062938,0.09766011817436694,0.7425657510757446,0.7437437176704407,0.8159428834915161,0.8645904660224915,25,32
98,33,0.022646302592419034,0.023159437564617236,0.09766011817436694,0.09827471315712491,0.7437437176704407,0.7436529397964478,0.8645904660224915,0.8523904085159302,32,30
99,33,0.023159437564617236,0.02338286439470662,0.09827471315712491,0.09872497114315643,0.7436529397964478,0.7437499761581421,0.8523904085159302,0.8485034704208374,30,32
100,34,0.02338286439470662,0.023589494900997536,0.09872497114315643,0.09814568209826338,0.7437499761581421,0.7456833124160767,0.8485034704208374,0.8859235048294067,32,38
101,34,0.023589494900997536,0.024008994788985712,0.09814568209826338,0.09909333010405966,0.7456833124160767,0.7457224130630493,0.8859235048294067,0.8785363435745239,38,36
102,34,0.024008994788985712,0.024695353336168135,0.09909333010405966,0.10003748007053535,0.7457224130630493,0.7456584572792053,0.8785363435745239,0.8778699636459351,36,34
103,35,0.024695353336168135,0.02464253476862471,0.10003748007053535,0.09987329639996367,0.7456584572792053,0.7473334670066833,0.8778699636459351,0.9076732397079468,34,25
104,35,0.02464253476862471,0.025291002672119804,0.09987329639996367,0.10093607341758616,0.7473334670066833,0.7473331689834595,0.9076732397079468,0.9032042622566223,25,31
105,35,0.025291002672119804,0.026420668255582442,0.10093607341758616,0.10241557599263523,0.7473331689834595,0.7471887469291687,0.9032042622566223,0.9031480550765991,31,29
106,36,0.026420668255582442,0.026871430515617287,0.10241557599263523,0.10278869267218849,0.7471887469291687,0.7486462593078613,0.9031480550765991,0.9186519384384155,29,36
107,36,0.026871430515617287,0.029649800991346502,0.10278869267218849,0.10601197068136213,0.7486462593078613,0.7482452392578125,0.9186519384384155,0.9176311492919922,36,24
108,36,0.029649800991346502,0.034133694470610966,0.10601197068136213,0.1109630440861727,0.7482452392578125,0.7476105093955994,0.9176311492919922,0.91831374168396,24,18
109,37,0.034133694470610966,0.08178666599261605,0.1109630440861727,0.1245114434814326,0.7476105093955994,0.7448205351829529,0.91831374168396,0.9201543927192688,18,11
110,37,0.08178666599261605,0.05800724955044803,0.1245114434814326,0.13326161060123728,0.7448205351829529,0.744380533695221,0.9201543927192688,0.9210546016693115,11,8
111,37,0.05800724955044803,0.08523757501372871,0.13326161060123728,0.14232143839969916,0.744380533695221,0.742581844329834,0.9210546016693115,0.9200451374053955,8,9
112,38,0.08523757501372871,0.08607072417761842,0.14232143839969916,0.14742542327146788,0.742581844329834,0.7419299483299255,0.9200451374053955,0.9197863340377808,9,6
113,38,0.08607072417761842,0.0874451442280764,0.14742542327146788,0.15337997533501865,0.7419299483299255,0.7406430840492249,0.9197863340377808,0.9203810095787048,6,0
114,38,0.0874451442280764,0.0907327466978824,0.15337997533501865,0.15694239788719508,0.7406430840492249,0.740363359451294,0.9203810095787048,0.9195854067802429,0,0
115,39,0.0907327466978824,0.09280673826772433,0.15694239788719508,0.15556819180321363,0.740363359451294,0.7400379180908203,0.9195854067802429,0.9233099222183228,0,0
116,39,0.09280673826772433,0.09380191005713814,0.15556819180321363,0.15697636841991275,0.7400379180908203,0.7399945855140686,0.9233099222183228,0.9241150617599487,0,0
117,39,0.09380191005713814,0.09420363076752516,0.15697636841991275,0.15735847897162644,0.7399945855140686,0.7399945855140686,0.9241150617599487,0.9235533475875854,0,0
118,40,0.09420363076752516,0.09743979412610236,0.15735847897162644,0.1594042953507105,0.7399945855140686,0.7399945855140686,0.9235533475875854,0.9255458116531372,0,0
119,40,0.09743979412610236,0.09763220898497267,0.1594042953507105,0.15943867702174985,0.7399945855140686,0.7399945855140686,0.9255458116531372,0.9266213178634644,0,0
120,40,0.09763220898497267,0.09784666720420579,0.15943867702174985,0.1595060226204751,0.7399945855140686,0.7399945855140686,0.9266213178634644,0.9269276857376099,0,0
